"","id","name.wikitag","fraction","fraction.id","start.date","end.date","landtag.state.abb","electoralperiod"
"BB.183","/wiki/Anita_Tack-bb-2","/wiki/Anita_Tack","PDS","LINKE",1994-10-11,1999-09-28,"bb",2
"BB.184","/wiki/Margot_Theben-bb-2","/wiki/Margot_Theben","PDS","LINKE",1994-10-11,1999-09-28,"bb",2
"BB.185","/wiki/Angelika_Thiel-Vigh-bb-2","/wiki/Angelika_Thiel-Vigh","SPD","SPD",1994-10-11,1999-09-28,"bb",2
"BB.186","/wiki/Gerhard_Thierbach-bb-2","/wiki/Gerhard_Thierbach","SPD","SPD",1994-10-11,1995-12-13,"bb",2
"BB.187","/wiki/Gerhard_Thierbach-bb-2","/wiki/Gerhard_Thierbach","fraktionslos","fraktionslos",1995-12-14,1996-02-04,"bb",2
"BB.188","/wiki/Gerhard_Thierbach-bb-2","/wiki/Gerhard_Thierbach","CDU","CDU",1996-02-05,1999-09-28,"bb",2
"BB.189","/wiki/Andreas_Trunschke-bb-2","/wiki/Andreas_Trunschke","PDS","LINKE",1994-10-11,1999-09-28,"bb",2
"BB.190","/wiki/Markus_Vette-bb-2","/wiki/Markus_Vette","CDU","CDU",1994-10-11,1999-09-28,"bb",2
"BB.191","/wiki/Heinz_Vietze-bb-2","/wiki/Heinz_Vietze","PDS","LINKE",1994-10-11,1999-09-28,"bb",2
"BB.192","/wiki/J%C3%B6rg_Vogels%C3%A4nger-bb-2","/wiki/J%C3%B6rg_Vogels%C3%A4nger","SPD","SPD",1994-10-11,1999-09-28,"bb",2
"BB.193","/wiki/Peter_Wagner_(Politiker)-bb-2","/wiki/Peter_Wagner_(Politiker)","CDU","CDU",1994-10-11,1999-09-28,"bb",2
"BB.194","/wiki/Frank_Werner_(Politiker)-bb-2","/wiki/Frank_Werner_(Politiker)","CDU","CDU",1994-10-11,1999-09-28,"bb",2
"BB.195","/wiki/Karsten_Wiebke-bb-2","/wiki/Karsten_Wiebke","SPD","SPD",1994-10-11,1999-09-28,"bb",2
"BB.196","/wiki/Dietmar_Woidke-bb-2","/wiki/Dietmar_Woidke","SPD","SPD",1994-10-11,1999-09-28,"bb",2
"BB.197","/wiki/Barbara_Wolff_(Politikerin)-bb-2","/wiki/Barbara_Wolff_(Politikerin)","SPD","SPD",1994-10-11,1999-09-28,"bb",2
"BB.198","/wiki/Reinhart_Zarneckow-bb-2","/wiki/Reinhart_Zarneckow","SPD","SPD",1994-10-11,1999-09-28,"bb",2
"BB.199","/wiki/Dagmar_Ziegler-bb-2","/wiki/Dagmar_Ziegler","SPD","SPD",1994-10-11,1999-09-28,"bb",2
"BB.200","/wiki/Alwin_Ziel-bb-2","/wiki/Alwin_Ziel","SPD","SPD",1994-10-11,1999-09-28,"bb",2
"BB.201","/wiki/Edwin_Zimmermann-bb-2","/wiki/Edwin_Zimmermann","SPD","SPD",1994-10-11,1999-09-28,"bb",2
"BB.202","/wiki/Alard_von_Arnim-bb-3","/wiki/Alard_von_Arnim","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.203","/wiki/Uwe_Bartsch-bb-3","/wiki/Uwe_Bartsch","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.204","/wiki/Kerstin_Bednarsky-bb-3","/wiki/Kerstin_Bednarsky","PDS","LINKE",1999-09-29,2004-10-12,"bb",3
"BB.205","/wiki/Hannelore_Birkholz-bb-3","/wiki/Hannelore_Birkholz","PDS","LINKE",1999-09-29,2003-11-30,"bb",3
"BB.206","/wiki/Wolfgang_Birthler-bb-3","/wiki/Wolfgang_Birthler","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.207","/wiki/Lothar_Bisky-bb-3","/wiki/Lothar_Bisky","PDS","LINKE",1999-09-29,2004-10-12,"bb",3
"BB.208","/wiki/Beate_Blechinger-bb-3","/wiki/Beate_Blechinger","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.209","/wiki/Klaus_Bochow-bb-3","/wiki/Klaus_Bochow","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.210","/wiki/Ralf_Christoffers-bb-3","/wiki/Ralf_Christoffers","PDS","LINKE",1999-09-29,2004-10-12,"bb",3
"BB.211","/wiki/Michael_Claus-bb-3","/wiki/Michael_Claus","DVU","DVU",1999-09-29,2004-10-12,"bb",3
"BB.212","/wiki/Reinhold_Dellmann-bb-3","/wiki/Reinhold_Dellmann","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.213","/wiki/Christel_Dettmann-bb-3","/wiki/Christel_Dettmann","SPD","SPD",1999-09-29,2003-12-31,"bb",3
"BB.214","/wiki/Heinz_Dobberstein-bb-3","/wiki/Heinz_Dobberstein","PDS","LINKE",1999-09-29,2004-10-12,"bb",3
"BB.215","/wiki/Dieter_Dombrowski-bb-3","/wiki/Dieter_Dombrowski","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.216","/wiki/Thomas_Domres-bb-3","/wiki/Thomas_Domres","PDS","LINKE",1999-09-29,2004-10-12,"bb",3
"BB.217","/wiki/Christian_Ehler-bb-3","/wiki/Christian_Ehler","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.218","/wiki/Dagmar_Enkelmann-bb-3","/wiki/Dagmar_Enkelmann","PDS","LINKE",1999-09-29,2004-10-12,"bb",3
"BB.219","/wiki/Petra_Faderl-bb-3","/wiki/Petra_Faderl","PDS","LINKE",2002-03-05,2004-10-12,"bb",3
"BB.220","/wiki/Birgit_Fechner-bb-3","/wiki/Birgit_Fechner","DVU","DVU",1999-09-29,2004-10-12,"bb",3
"BB.221","/wiki/Werner_Firneburg-bb-3","/wiki/Werner_Firneburg","DVU","DVU",1999-09-29,2003-03-12,"bb",3
"BB.222","/wiki/Heidrun_F%C3%B6rster-bb-3","/wiki/Heidrun_F%C3%B6rster","SPD","SPD",2002-10-01,2004-10-12,"bb",3
"BB.223","/wiki/Ulrich_Freese-bb-3","/wiki/Ulrich_Freese","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.224","/wiki/Gunter_Fritsch-bb-3","/wiki/Gunter_Fritsch","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.225","/wiki/Robert_Gemmel-bb-3","/wiki/Robert_Gemmel","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.226","/wiki/Christian_G%C3%B6rke-bb-3","/wiki/Christian_G%C3%B6rke","PDS","LINKE",2003-12-01,2004-10-12,"bb",3
"BB.227","/wiki/Martina_Gregor-bb-3","/wiki/Martina_Gregor","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.228","/wiki/Gerrit_Gro%C3%9Fe-bb-3","/wiki/Gerrit_Gro%C3%9Fe","PDS","LINKE",2001-01-03,2004-10-12,"bb",3
"BB.229","/wiki/Martin_Habermann-bb-3","/wiki/Martin_Habermann","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.230","/wiki/Wolfgang_Hackel-bb-3","/wiki/Wolfgang_Hackel","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.231","/wiki/Frank_Hammer-bb-3","/wiki/Frank_Hammer","PDS","LINKE",1999-09-29,2004-10-12,"bb",3
"BB.232","/wiki/Carola_Hartfelder-bb-3","/wiki/Carola_Hartfelder","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.233","/wiki/Dieter_Helm-bb-3","/wiki/Dieter_Helm","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.234","/wiki/Liane_Hesselbarth-bb-3","/wiki/Liane_Hesselbarth","DVU","DVU",1999-09-29,2004-10-12,"bb",3
"BB.235","/wiki/Regine_Hildebrandt-bb-3","/wiki/Regine_Hildebrandt","SPD","SPD",1999-09-29,1999-10-12,"bb",3
"BB.236","/wiki/Dierk_Homeyer-bb-3","/wiki/Dierk_Homeyer","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.237","/wiki/Kerstin_Kaiser-bb-3","/wiki/Kerstin_Kaiser","PDS","LINKE",1999-09-29,2004-10-12,"bb",3
"BB.238","/wiki/Werner_Kallenbach-bb-3","/wiki/Werner_Kallenbach","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.239","/wiki/Detlef_Karney-bb-3","/wiki/Detlef_Karney","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.240","/wiki/Wolfgang_Klein_(Politiker)-bb-3","/wiki/Wolfgang_Klein_(Politiker)","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.241","/wiki/Lothar_Kliesch-bb-3","/wiki/Lothar_Kliesch","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.242","/wiki/Herbert_Knoblich-bb-3","/wiki/Herbert_Knoblich","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.243","/wiki/Joachim_Kolbe-bb-3","/wiki/Joachim_Kolbe","SPD","SPD",2003-03-18,2004-10-12,"bb",3
"BB.244","/wiki/Heidemarie_Konzack-bb-3","/wiki/Heidemarie_Konzack","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.245","/wiki/Andreas_Kuhnert-bb-3","/wiki/Andreas_Kuhnert","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.246","/wiki/Manfred_Lenz_(Politiker)-bb-3","/wiki/Manfred_Lenz_(Politiker)","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.247","/wiki/Stefan_Ludwig-bb-3","/wiki/Stefan_Ludwig","PDS","LINKE",1999-09-29,2002-03-04,"bb",3
"BB.248","/wiki/Thomas_Lunacek-bb-3","/wiki/Thomas_Lunacek","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.249","/wiki/Marina_Marquardt-bb-3","/wiki/Marina_Marquardt","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.250","/wiki/Susanne_Melior-bb-3","/wiki/Susanne_Melior","SPD","SPD",2004-01-01,2004-10-12,"bb",3
"BB.251","/wiki/Hartmut_Meyer-bb-3","/wiki/Hartmut_Meyer","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.252","/wiki/Angela_M%C3%BCller-bb-3","/wiki/Angela_M%C3%BCller","SPD","SPD",2003-08-11,2004-10-12,"bb",3
"BB.253","/wiki/Heiko_M%C3%BCller_(Politiker)-bb-3","/wiki/Heiko_M%C3%BCller_(Politiker)","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.254","/wiki/Uta-Brigitte_M%C3%BCller-bb-3","/wiki/Uta-Brigitte_M%C3%BCller","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.255","/wiki/Peter_Muschalla-bb-3","/wiki/Peter_Muschalla","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.256","/wiki/Rainer_Neumann_(Politiker)-bb-3","/wiki/Rainer_Neumann_(Politiker)","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.257","/wiki/Wieland_Niekisch-bb-3","/wiki/Wieland_Niekisch","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.258","/wiki/Heinz-Dieter_Nieschke-bb-3","/wiki/Heinz-Dieter_Nieschke","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.259","/wiki/Markus_Nonninger-bb-3","/wiki/Markus_Nonninger","DVU","DVU",2003-03-19,2004-10-12,"bb",3
"BB.260","/wiki/Kerstin_Osten-bb-3","/wiki/Kerstin_Osten","PDS","LINKE",1999-09-29,2004-10-12,"bb",3
"BB.261","/wiki/Sven_Petke-bb-3","/wiki/Sven_Petke","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.262","/wiki/Manfred_Rademacher_(Politiker)-bb-3","/wiki/Manfred_Rademacher_(Politiker)","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.263","/wiki/Christel_Redepenning-bb-3","/wiki/Christel_Redepenning","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.264","/wiki/Steffen_Reiche-bb-3","/wiki/Steffen_Reiche","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.265","/wiki/Barbara_Richstein-bb-3","/wiki/Barbara_Richstein","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.266","/wiki/Stefan_Sarrach-bb-3","/wiki/Stefan_Sarrach","PDS","LINKE",1999-09-29,2004-10-12,"bb",3
"BB.267","/wiki/Heidrun_Schellschmidt-bb-3","/wiki/Heidrun_Schellschmidt","SPD","SPD",2003-03-20,2004-10-12,"bb",3
"BB.268","/wiki/Reinhilde_Schildhauer-Gaffrey-bb-3","/wiki/Reinhilde_Schildhauer-Gaffrey","SPD","SPD",1999-09-29,2003-07-18,"bb",3
"BB.269","/wiki/Werner-Siegwart_Schippel-bb-3","/wiki/Werner-Siegwart_Schippel","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.270","/wiki/J%C3%B6rg_Sch%C3%B6nbohm-bb-3","/wiki/J%C3%B6rg_Sch%C3%B6nbohm","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.271","/wiki/Burkhard_Sch%C3%B6ps-bb-3","/wiki/Burkhard_Sch%C3%B6ps","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.272","/wiki/Wilfried_Schrey-bb-3","/wiki/Wilfried_Schrey","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.273","/wiki/Esther_Schr%C3%B6der-bb-3","/wiki/Esther_Schr%C3%B6der","PDS","LINKE",1999-09-29,2003-02-13,"bb",3
"BB.274","/wiki/Esther_Schr%C3%B6der-bb-3","/wiki/Esther_Schr%C3%B6der","fraktionslos","fraktionslos",2003-02-14,2004-01-05,"bb",3
"BB.275","/wiki/Esther_Schr%C3%B6der-bb-3","/wiki/Esther_Schr%C3%B6der","SPD","SPD",2004-01-06,2004-10-12,"bb",3
"BB.276","/wiki/Sigmar-Peter_Schuldt-bb-3","/wiki/Sigmar-Peter_Schuldt","DVU","DVU",1999-09-29,2004-10-12,"bb",3
"BB.277","/wiki/Monika_Schulz-H%C3%B6pfner-bb-3","/wiki/Monika_Schulz-H%C3%B6pfner","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.278","/wiki/Christoph_Schulze_(Politiker)-bb-3","/wiki/Christoph_Schulze_(Politiker)","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.279","/wiki/Michael_Schumann_(Politiker)-bb-3","/wiki/Michael_Schumann_(Politiker)","PDS","LINKE",1999-09-29,2000-12-02,"bb",3
"BB.280","/wiki/Ingo_Senftleben-bb-3","/wiki/Ingo_Senftleben","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.281","/wiki/Ingrid_Siebke-bb-3","/wiki/Ingrid_Siebke","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.282","/wiki/Britta_Stark-bb-3","/wiki/Britta_Stark","SPD","SPD",2002-11-14,2004-10-12,"bb",3
"BB.283","/wiki/Manfred_Sternagel-bb-3","/wiki/Manfred_Sternagel","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.284","/wiki/Gerlinde_Stobrawa-bb-3","/wiki/Gerlinde_Stobrawa","PDS","LINKE",1999-09-29,2004-10-12,"bb",3
"BB.285","/wiki/Manfred_Stolpe-bb-3","/wiki/Manfred_Stolpe","SPD","SPD",1999-09-29,2002-11-11,"bb",3
"BB.286","/wiki/Anita_Tack-bb-3","/wiki/Anita_Tack","PDS","LINKE",1999-09-29,2004-10-12,"bb",3
"BB.287","/wiki/Wolfgang_Thiel_(Politiker)-bb-3","/wiki/Wolfgang_Thiel_(Politiker)","PDS","LINKE",1999-09-29,2004-10-12,"bb",3
"BB.288","/wiki/Angelika_Thiel-Vigh-bb-3","/wiki/Angelika_Thiel-Vigh","SPD","SPD",1999-10-13,2004-10-12,"bb",3
"BB.289","/wiki/Andreas_Trunschke-bb-3","/wiki/Andreas_Trunschke","PDS","LINKE",1999-09-29,2004-10-12,"bb",3
"BB.290","/wiki/Heinz_Vietze-bb-3","/wiki/Heinz_Vietze","PDS","LINKE",1999-09-29,2004-10-12,"bb",3
"BB.291","/wiki/J%C3%B6rg_Vogels%C3%A4nger-bb-3","/wiki/J%C3%B6rg_Vogels%C3%A4nger","SPD","SPD",1999-09-29,2002-09-30,"bb",3
"BB.292","/wiki/Peter_Wagner_(Politiker)-bb-3","/wiki/Peter_Wagner_(Politiker)","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.293","/wiki/Klaus-J%C3%BCrgen_Warnick-bb-3","/wiki/Klaus-J%C3%BCrgen_Warnick","PDS","LINKE",1999-09-29,2004-10-12,"bb",3
"BB.294","/wiki/Kornelia_Wehlan-bb-3","/wiki/Kornelia_Wehlan","PDS","LINKE",1999-09-29,2004-10-12,"bb",3
"BB.295","/wiki/Frank_Werner_(Politiker)-bb-3","/wiki/Frank_Werner_(Politiker)","CDU","CDU",1999-09-29,2004-10-12,"bb",3
"BB.296","/wiki/Karsten_Wiebke-bb-3","/wiki/Karsten_Wiebke","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.297","/wiki/Dietmar_Woidke-bb-3","/wiki/Dietmar_Woidke","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.298","/wiki/Irene_Wolff-Molorciuc-bb-3","/wiki/Irene_Wolff-Molorciuc","PDS","LINKE",1999-09-29,2004-10-12,"bb",3
"BB.299","/wiki/Dagmar_Ziegler-bb-3","/wiki/Dagmar_Ziegler","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.300","/wiki/Alwin_Ziel-bb-3","/wiki/Alwin_Ziel","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.301","/wiki/Edwin_Zimmermann-bb-3","/wiki/Edwin_Zimmermann","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.302","/wiki/Mike_Bischoff-bb-3","/wiki/Mike_Bischoff","SPD","SPD",1999-09-29,2004-10-12,"bb",3
"BB.303","/wiki/Renate_Adolph-bb-4","/wiki/Renate_Adolph","Die Linke","LINKE",2004-10-13,2009-10-20,"bb",4
"BB.304","/wiki/Elisabeth_Alter-bb-4","/wiki/Elisabeth_Alter","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.305","/wiki/Alard_von_Arnim-bb-4","/wiki/Alard_von_Arnim","CDU","CDU",2004-10-13,2009-10-20,"bb",4
"BB.306","/wiki/G%C3%BCnter_Baaske-bb-4","/wiki/G%C3%BCnter_Baaske","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.307","/wiki/Kerstin_Bednarsky-bb-4","/wiki/Kerstin_Bednarsky","Die Linke","LINKE",2007-11-09,2009-10-20,"bb",4
"BB.308","/wiki/Andreas_Bernig-bb-4","/wiki/Andreas_Bernig","Die Linke","LINKE",2005-10-21,2009-10-20,"bb",4
"BB.309","/wiki/Wolfgang_Birthler-bb-4","/wiki/Wolfgang_Birthler","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.310","/wiki/Mike_Bischoff-bb-4","/wiki/Mike_Bischoff","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.311","/wiki/Lothar_Bisky-bb-4","/wiki/Lothar_Bisky","Die Linke","LINKE",2004-10-13,2005-10-20,"bb",4
"BB.312","/wiki/Beate_Blechinger-bb-4","/wiki/Beate_Blechinger","CDU","CDU",2004-10-13,2009-10-20,"bb",4
"BB.313","/wiki/Klaus_Bochow-bb-4","/wiki/Klaus_Bochow","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.314","/wiki/Helga_B%C3%B6hnisch-bb-4","/wiki/Helga_B%C3%B6hnisch","Die Linke","LINKE",2004-10-13,2009-10-20,"bb",4
"BB.315","/wiki/Ralf_Christoffers-bb-4","/wiki/Ralf_Christoffers","Die Linke","LINKE",2004-10-13,2009-10-20,"bb",4
"BB.316","/wiki/Michael_Claus-bb-4","/wiki/Michael_Claus","DVU","DVU",2004-10-13,2009-10-20,"bb",4
"BB.317","/wiki/Dieter_Dombrowski-bb-4","/wiki/Dieter_Dombrowski","CDU","CDU",2004-10-13,2009-10-20,"bb",4
"BB.318","/wiki/Thomas_Domres-bb-4","/wiki/Thomas_Domres","Die Linke","LINKE",2004-10-13,2009-10-20,"bb",4
"BB.319","/wiki/Dagmar_Enkelmann-bb-4","/wiki/Dagmar_Enkelmann","Die Linke","LINKE",2004-10-13,2005-10-20,"bb",4
"BB.320","/wiki/Birgit_Fechner-bb-4","/wiki/Birgit_Fechner","DVU","DVU",2004-10-13,2009-10-20,"bb",4
"BB.321","/wiki/Tina_Fischer_(Politikerin)-bb-4","/wiki/Tina_Fischer_(Politikerin)","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.322","/wiki/Udo_Folgart-bb-4","/wiki/Udo_Folgart","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.323","/wiki/Gunter_Fritsch-bb-4","/wiki/Gunter_Fritsch","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.324","/wiki/Saskia_Funck-bb-4","/wiki/Saskia_Funck","CDU","CDU",2004-10-13,2009-10-20,"bb",4
"BB.325","/wiki/Wolfgang_Gehrcke-bb-4","/wiki/Wolfgang_Gehrcke","Die Linke","LINKE",2004-10-13,2005-10-20,"bb",4
"BB.326","/wiki/Klara_Geywitz-bb-4","/wiki/Klara_Geywitz","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.327","/wiki/Christian_G%C3%B6rke-bb-4","/wiki/Christian_G%C3%B6rke","Die Linke","LINKE",2004-10-13,2009-10-20,"bb",4
"BB.328","/wiki/Ravindra_Gujjula-bb-4","/wiki/Ravindra_Gujjula","SPD","SPD",2007-11-01,2009-10-20,"bb",4
"BB.329","/wiki/Martina_Gregor-Ness-bb-4","/wiki/Martina_Gregor-Ness","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.330","/wiki/Gerrit_Gro%C3%9Fe-bb-4","/wiki/Gerrit_Gro%C3%9Fe","Die Linke","LINKE",2004-10-13,2009-10-20,"bb",4
"BB.331","/wiki/Thomas_G%C3%BCnther_(Politiker,_1967)-bb-4","/wiki/Thomas_G%C3%BCnther_(Politiker,_1967)","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.332","/wiki/Barbara_Hackenschmidt-bb-4","/wiki/Barbara_Hackenschmidt","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.333","/wiki/Frank_Hammer-bb-4","/wiki/Frank_Hammer","Die Linke","LINKE",2004-10-13,2009-10-20,"bb",4
"BB.334","/wiki/Carola_Hartfelder-bb-4","/wiki/Carola_Hartfelder","CDU","CDU",2004-10-13,2009-10-20,"bb",4
"BB.335","/wiki/Harald_Heinze_(Politiker,_1958)-bb-4","/wiki/Harald_Heinze_(Politiker,_1958)","DVU","DVU",2004-10-13,2009-10-20,"bb",4
"BB.336","/wiki/Wolfgang_Heinze_(Politiker)-bb-4","/wiki/Wolfgang_Heinze_(Politiker)","Die Linke","LINKE",2004-10-13,2009-10-20,"bb",4
"BB.337","/wiki/Dieter_Helm-bb-4","/wiki/Dieter_Helm","CDU","CDU",2004-10-13,2009-10-20,"bb",4
"BB.338","/wiki/Sieglinde_Heppener-bb-4","/wiki/Sieglinde_Heppener","SPD","SPD",2005-10-21,2009-10-20,"bb",4
"BB.339","/wiki/Liane_Hesselbarth-bb-4","/wiki/Liane_Hesselbarth","DVU","DVU",2004-10-13,2009-10-20,"bb",4
"BB.340","/wiki/Gerd-R%C3%BCdiger_Hoffmann-bb-4","/wiki/Gerd-R%C3%BCdiger_Hoffmann","Die Linke","LINKE",2004-10-13,2009-10-20,"bb",4
"BB.341","/wiki/Ralf_Holzschuher-bb-4","/wiki/Ralf_Holzschuher","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.342","/wiki/Dierk_Homeyer-bb-4","/wiki/Dierk_Homeyer","CDU","CDU",2004-10-13,2009-10-20,"bb",4
"BB.343","/wiki/Ulrich_Junghanns-bb-4","/wiki/Ulrich_Junghanns","CDU","CDU",2004-10-13,2009-10-20,"bb",4
"BB.344","/wiki/Peer_J%C3%BCrgens-bb-4","/wiki/Peer_J%C3%BCrgens","Die Linke","LINKE",2004-10-13,2009-10-20,"bb",4
"BB.345","/wiki/Kerstin_Kaiser-bb-4","/wiki/Kerstin_Kaiser","Die Linke","LINKE",2004-10-13,2009-10-20,"bb",4
"BB.346","/wiki/Detlef_Karney-bb-4","/wiki/Detlef_Karney","CDU","CDU",2004-10-13,2009-10-20,"bb",4
"BB.347","/wiki/Wolfgang_Klein_(Politiker)-bb-4","/wiki/Wolfgang_Klein_(Politiker)","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.348","/wiki/Kerstin_Kircheis-bb-4","/wiki/Kerstin_Kircheis","SPD","SPD",2006-11-30,2009-10-20,"bb",4
"BB.349","/wiki/Jens_Klocksin-bb-4","/wiki/Jens_Klocksin","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.350","/wiki/Ingeborg_Kolodzeike-bb-4","/wiki/Ingeborg_Kolodzeike","Die Linke","LINKE",2005-10-21,2009-10-20,"bb",4
"BB.351","/wiki/Torsten_Krause-bb-4","/wiki/Torsten_Krause","Die Linke","LINKE",2004-10-13,2009-10-20,"bb",4
"BB.352","/wiki/Andreas_Kuhnert-bb-4","/wiki/Andreas_Kuhnert","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.353","/wiki/Sylvia_Lehmann-bb-4","/wiki/Sylvia_Lehmann","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.354","/wiki/Jutta_Lieske-bb-4","/wiki/Jutta_Lieske","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.355","/wiki/Matthias_Loehr-bb-4","/wiki/Matthias_Loehr","Die Linke","LINKE",2008-12-01,2009-10-20,"bb",4
"BB.356","/wiki/Thomas_Lunacek-bb-4","/wiki/Thomas_Lunacek","CDU","CDU",2004-10-13,2009-10-20,"bb",4
"BB.357","/wiki/Margitta_M%C3%A4chtig-bb-4","/wiki/Margitta_M%C3%A4chtig","Die Linke","LINKE",2004-10-13,2009-10-20,"bb",4
"BB.358","/wiki/Kerstin_Meier-bb-4","/wiki/Kerstin_Meier","Die Linke","LINKE",2005-10-21,2009-10-20,"bb",4
"BB.359","/wiki/Susanne_Melior-bb-4","/wiki/Susanne_Melior","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.360","/wiki/Heiko_M%C3%BCller_(Politiker)-bb-4","/wiki/Heiko_M%C3%BCller_(Politiker)","SPD","SPD",2004-10-13,2007-10-31,"bb",4
"BB.361","/wiki/Martina_M%C3%BCnch-bb-4","/wiki/Martina_M%C3%BCnch","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.362","/wiki/Wieland_Niekisch-bb-4","/wiki/Wieland_Niekisch","CDU","CDU",2004-10-13,2009-10-20,"bb",4
"BB.363","/wiki/Markus_Nonninger-bb-4","/wiki/Markus_Nonninger","DVU","DVU",2004-10-13,2009-10-20,"bb",4
"BB.364","/wiki/Kerstin_Osten-bb-4","/wiki/Kerstin_Osten","Die Linke","LINKE",2004-10-13,2007-11-06,"bb",4
"BB.365","/wiki/Christian_Otto_(Politiker,_1948)-bb-4","/wiki/Christian_Otto_(Politiker,_1948)","PDS","LINKE",2004-10-13,2006-08-04,"bb",4
"BB.366","/wiki/Sven_Petke-bb-4","/wiki/Sven_Petke","CDU","CDU",2004-10-13,2009-10-20,"bb",4
"BB.367","/wiki/Matthias_Platzeck-bb-4","/wiki/Matthias_Platzeck","SPD","SPD",2004-10-13,2009-10-20,"bb",4
"BB.368","/wiki/Wolfgang_Pohl_(Politiker,_1953)-bb-4","/wiki/Wolfgang_Pohl_(Politiker,_1953)","SPD","SPD",2004-10-13,2009-10-20,"bb",4
